0.90708
0.76802
1.38028
1.05513
1.08648
0.94521
1.26094
0.84892
1.03814
0.3951
1.36719
1.01956
0.65543
1.01449
1.27605
1.0234
0.25926
0.40509
1.37486
1.38028
0.95703
0.77238
1.37486
0.7
0.28226
0.30993
1.38028
1.38028
0.81018
0.89744
0.96078
0.89091
